title,sub,author,cat,type,price,pages,blurb,desc,drive_url,cover_image,badge,bg,fg,ac,pat
George Bernard Shaw Vol.1-3,A free public domain Bengali Literature book,Mukhopadhyay bhabani,Bengali Literature,free,0,138,Book Source: Digital Library of India Item 2015.355207 dc.contributor.author: Mukhopadhyay bhabani dc.date.accessioned: 2015-08-27T18:24:41Z dc.date.available: ...,<p>Book Source: Digital Library of India Item 2015.355207 dc.contributor.author: Mukhopadhyay bhabani dc.date.accessioned: 2015-08-27T18:24:41Z dc.date.available: 2015-08-27T18:24:41Z dc.date.digitalpublicationdate: 2012/03/28 dc.date.citation: 1959 dc.identifier.barcode: 04990010055457 dc.identifier.origpath: /data8/upload/0252/740 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/355207 dc.description.scannerno: SC-01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 412 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Sachindra Nath Mukhopadhay kolkata dc.rights: In Public Domain dc.source.library: State Central Library Kolkata dc.subject.classification: Language. Linguistics. Literature dc.subject.classification: Literature dc.subject.classification: Bengali Poetic Works dc.subject.keywords: Janak Janani dc.subject.keywords: Monoram Madhujamini dc.subject.keywords: Jiban Sangram dc.subject.keywords: Dwipnirban dc.subject.keywords: Shatabdir Adhiswar dc.title: George Bernard Shaw Vol.1-3 dc.type: Print - Paper</p>,https://archive.org/details/in.ernet.dli.2015.355207,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Gyan O Bigyan barsha.12 no.1-12(january-dec),A free public domain Bengali Literature book,Bhattacharjya Gopalchandra,Bengali Literature,free,0,245,Book Source: Digital Library of India Item 2015.355232 dc.contributor.author: Bhattacharjya Gopalchandra dc.date.accessioned: 2015-08-27T18:26:13Z dc.date.avail...,<p>Book Source: Digital Library of India Item 2015.355232 dc.contributor.author: Bhattacharjya Gopalchandra dc.date.accessioned: 2015-08-27T18:26:13Z dc.date.available: 2015-08-27T18:26:13Z dc.date.digitalpublicationdate: 2012/02/4 dc.date.citation: 1959 dc.identifier.other: VB Librarian dc.identifier.barcode: 04990010055478 dc.identifier.origpath: /data8/upload/0252/761 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/355232 dc.description.scannerno: VB/02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 806 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Bangya Sahitya Parishad calcutta dc.rights: In Public Domain dc.source.library: Central Library Visva-bharati dc.subject.classification: Generalities dc.subject.classification: Journal dc.subject.keywords: Ananter Paribhasha dc.subject.keywords: Godhuli O Usha dc.subject.keywords: Chikitsay Rasayan dc.subject.keywords: Paramanabik Shakti dc.subject.keywords: Aloker Chap dc.title: Gyan O Bigyan barsha.12 no.1-12(january-dec) dc.type: Print - Paper dc.type: Book</p>,https://archive.org/details/in.ernet.dli.2015.355232,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Gyan O Bigyan barsha.1 no.1-6(jan-june),A free public domain Bengali Literature book,Mitra prafulla Chandra Ed.,Bengali Literature,free,0,167,Book Source: Digital Library of India Item 2015.355234 dc.contributor.author: Mitra prafulla Chandra Ed. dc.date.accessioned: 2015-08-27T18:26:24Z dc.date.avail...,<p>Book Source: Digital Library of India Item 2015.355234 dc.contributor.author: Mitra prafulla Chandra Ed. dc.date.accessioned: 2015-08-27T18:26:24Z dc.date.available: 2015-08-27T18:26:24Z dc.date.digitalpublicationdate: 2012/02/17 dc.date.citation: 1948 dc.identifier.other: VB Librarian dc.identifier.barcode: 04990010055480 dc.identifier.origpath: /data8/upload/0252/763 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/355234 dc.description.scannerno: VB/02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 422 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Adyar Dot And Co.ltd calcutta dc.rights: In Public Domain dc.source.library: Central Library Visva-bharati dc.subject.classification: Generalities dc.subject.classification: Journal dc.subject.keywords: Jugasandhi dc.subject.keywords: Prithibir Khadyasamasya dc.subject.keywords: Banglar Manush dc.subject.keywords: Bigyaner Biswarup dc.subject.keywords: Bhoutik Alo dc.title: Gyan O Bigyan barsha.1 no.1-6(jan-june) dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.355234/2015.355234.Gyan-O.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Maimonsingha- Gitika Vol.1 No.2 Ed.3rd,A free public domain Bengali Literature book,Sen Dineshchandra Comp.,Bengali Literature,free,0,193,Book Source: Digital Library of India Item 2015.355386 dc.contributor.author: Sen Dineshchandra Comp. dc.date.accessioned: 2015-08-27T18:30:07Z dc.date.availabl...,<p>Book Source: Digital Library of India Item 2015.355386 dc.contributor.author: Sen Dineshchandra Comp. dc.date.accessioned: 2015-08-27T18:30:07Z dc.date.available: 2015-08-27T18:30:07Z dc.date.digitalpublicationdate: 2012/02/29 dc.date.citation: 1958 dc.identifier.barcode: 04990010055603 dc.identifier.origpath: /data8/upload/0252/886 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/355386 dc.description.scannerno: SC-01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 462 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Sibendranath Kanjilal kolkata dc.rights: In Public Domain dc.source.library: State Central Library Kolkata dc.subject.classification: The Arts dc.subject.classification: Music dc.subject.keywords: Mahuya dc.subject.keywords: Chandrabati dc.subject.keywords: Kamala dc.subject.keywords: Daoyana Madina dc.subject.keywords: Kanka O Lila dc.title: Maimonsingha- Gitika Vol.1 No.2 Ed.3rd dc.type: Print - Paper dc.type: Book</p>,https://archive.org/details/in.ernet.dli.2015.355386,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Banphuler Galpo Samagra Vol. 2,A free public domain Bengali Literature book,Mukhopadhyay Balaichand,Bengali Literature,free,0,223,Book Source: Digital Library of India Item 2015.356028 dc.contributor.author: Mukhopadhyay Balaichand dc.date.accessioned: 2015-08-27T18:51:03Z dc.date.availabl...,<p>Book Source: Digital Library of India Item 2015.356028 dc.contributor.author: Mukhopadhyay Balaichand dc.date.accessioned: 2015-08-27T18:51:03Z dc.date.available: 2015-08-27T18:51:03Z dc.date.digitalpublicationdate: 2011/09/29 dc.date.citation: 1951 dc.identifier.barcode: 04990010057083 dc.identifier.origpath: /data8/upload/0254/366 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/356028 dc.description.scannerno: UJPL_01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 448 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Granthalay Calcutta dc.rights: In Public Domain dc.source.library: Uttarpara Jaykrishna Public Library Hooghly dc.subject.classification: Language. Linguistics. Literature dc.subject.classification: Literature dc.subject.classification: Bengali Fiction. dc.subject.keywords: Sekaler Ray Bahadur dc.subject.keywords: Janmantare dc.subject.keywords: Adurdarshi Nimai dc.subject.keywords: Phool O Manush dc.subject.keywords: Thakumar Kanda dc.title: Banphuler Galpo Samagra Vol. 2 dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.356028/2015.356028.Banphuler-Galpo.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Bharat-sanskriti,A free public domain Bengali Literature book,Majumdar Amiyakumar Ed.,Bengali Literature,free,0,292,Book Source: Digital Library of India Item 2015.356035 dc.contributor.author: Majumdar Amiyakumar Ed. dc.date.accessioned: 2015-08-27T18:51:15Z dc.date.availabl...,<p>Book Source: Digital Library of India Item 2015.356035 dc.contributor.author: Majumdar Amiyakumar Ed. dc.date.accessioned: 2015-08-27T18:51:15Z dc.date.available: 2015-08-27T18:51:15Z dc.date.digitalpublicationdate: 2011/09/1 dc.date.citation: 1950 dc.identifier.barcode: 04990010057090 dc.identifier.origpath: /data8/upload/0254/373 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/356035 dc.description.scannerno: SC-02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 408 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: N.a. dc.rights: In Public Domain dc.source.library: State Central Library Kolkata dc.subject.classification: Social Sciences dc.subject.classification: Customs dc.subject.keywords: Bed O Abesta dc.subject.keywords: Beder Katha dc.subject.keywords: Jagyatatwa dc.subject.keywords: Purnadwaitabad dc.subject.keywords: Manab Dharmashstra dc.title: Bharat-sanskriti dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.356035/2015.356035.Bharat-Sanskriti.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Bharati Bangla Abhidhan,A free public domain Bengali Literature book,Not Available,Bengali Literature,free,0,226,Book Source: Digital Library of India Item 2015.356053 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-27T18:51:47Z dc.date.available: 2015-08...,<p>Book Source: Digital Library of India Item 2015.356053 dc.contributor.author: Not Available dc.date.accessioned: 2015-08-27T18:51:47Z dc.date.available: 2015-08-27T18:51:47Z dc.date.digitalpublicationdate: 2011/09/6 dc.date.citation: 1959 dc.identifier.barcode: 04990010057103 dc.identifier.origpath: /data8/upload/0254/386 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/356053 dc.description.scannerno: UJPL_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 962 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Bharatiya Book Stall Calcutta dc.rights: In Public Domain dc.source.library: Uttarpara Jaykrishna Public Library Hooghly dc.subject.classification: Generalities dc.subject.classification: Dictionary dc.subject.keywords: Akalpa dc.subject.keywords: Akhohini dc.subject.keywords: Anatikram dc.subject.keywords: Ashoksundari dc.subject.keywords: Adeshi dc.title: Bharati Bangla Abhidhan dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.356053/2015.356053.Bharati-Bangla.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Bibhuti-rachanabali Vol. 8,A free public domain Bengali Literature book,Bandhopadhyay Bibhutibhushan,Bengali Literature,free,0,204,Book Source: Digital Library of India Item 2015.356066 dc.contributor.author: Bandhopadhyay Bibhutibhushan dc.date.accessioned: 2015-08-27T18:52:24Z dc.date.ava...,<p>Book Source: Digital Library of India Item 2015.356066 dc.contributor.author: Bandhopadhyay Bibhutibhushan dc.date.accessioned: 2015-08-27T18:52:24Z dc.date.available: 2015-08-27T18:52:24Z dc.date.digitalpublicationdate: 2011/09/20 dc.date.citation: 1956 dc.identifier.barcode: 04990010057114 dc.identifier.origpath: /data8/upload/0254/397 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/356066 dc.description.scannerno: UJPL_01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 486 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Mitra O Ghosh Calcutta dc.rights: In Public Domain dc.source.library: Uttarpara Jaykrishna Public Library Hooghly dc.subject.classification: Language. Linguistics. Literature dc.subject.classification: Literature dc.subject.classification: Bengali Collective Works. dc.subject.keywords: Debjan dc.subject.keywords: Upalkhanda dc.subject.keywords: Bidhu Master dc.subject.keywords: Chayachabi dc.subject.keywords: Amal dc.title: Bibhuti-rachanabali Vol. 8 dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.356066/2015.356066.Bibhuti-Rachanabali-Vol.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Byabaharik Shabdakosh,A free public domain Bengali Literature book,Wadud kaji Abdul,Bengali Literature,free,0,267,Book Source: Digital Library of India Item 2015.356087 dc.contributor.author: Wadud kaji Abdul dc.date.accessioned: 2015-08-27T18:53:23Z dc.date.available: 2015...,<p>Book Source: Digital Library of India Item 2015.356087 dc.contributor.author: Wadud kaji Abdul dc.date.accessioned: 2015-08-27T18:53:23Z dc.date.available: 2015-08-27T18:53:23Z dc.date.digitalpublicationdate: 2011/09/5 dc.date.citation: 1949 dc.identifier.barcode: 04990010057131 dc.identifier.origpath: /data8/upload/0254/414 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/356087 dc.description.scannerno: UJPL_01 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 1168 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Presidenci Library Calcutta dc.rights: In Public Domain dc.source.library: Uttarpara Jaykrishna Public Library Hooghly dc.subject.classification: Generalities dc.subject.classification: Dictionary dc.subject.keywords: Anshu dc.subject.keywords: Adhiyan dc.subject.keywords: Akunchan dc.subject.keywords: Udanta dc.subject.keywords: Eshan dc.title: Byabaharik Shabdakosh dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.356087/2015.356087.Byabaharik-Shabdakosh.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Kalkut Rachana Samagra Vol. 3,A free public domain Bengali Literature book,Ghosh Sagarmay Ed.,Bengali Literature,free,0,98,Book Source: Digital Library of India Item 2015.356278 dc.contributor.author: Ghosh Sagarmay Ed. dc.date.accessioned: 2015-08-27T19:02:15Z dc.date.available: 20...,<p>Book Source: Digital Library of India Item 2015.356278 dc.contributor.author: Ghosh Sagarmay Ed. dc.date.accessioned: 2015-08-27T19:02:15Z dc.date.available: 2015-08-27T19:02:15Z dc.date.digitalpublicationdate: 2011/09/23 dc.date.citation: 1957 dc.identifier.barcode: 04990010057286 dc.identifier.origpath: /data8/upload/0254/569 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/356278 dc.description.scannerno: UJPL_02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 408 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Mousumi Prakashak Calcutta dc.rights: In Public Domain dc.source.library: Uttarpara Jaykrishna Public Library Hooghly dc.subject.classification: Language. Linguistics. Literature dc.subject.classification: Literature dc.subject.classification: Bengali Essays Collection. dc.subject.keywords: Kothai Pabo Tare dc.subject.keywords: Manmeramater Ashay dc.subject.keywords: Haraye Sei Manushe dc.subject.keywords: Sushi dc.subject.keywords: Putuli dc.title: Kalkut Rachana Samagra Vol. 3 dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.356278/2015.356278.Kalkut-Rachana.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
Kanyapakkha,A free public domain Bengali Literature book,Mitra bimal,Bengali Literature,free,0,166,Book Source: Digital Library of India Item 2015.356283 dc.contributor.author: Mitra bimal dc.date.accessioned: 2015-08-27T19:02:25Z dc.date.available: 2015-08-2...,<p>Book Source: Digital Library of India Item 2015.356283 dc.contributor.author: Mitra bimal dc.date.accessioned: 2015-08-27T19:02:25Z dc.date.available: 2015-08-27T19:02:25Z dc.date.digitalpublicationdate: 2011/09/2 dc.date.citation: 1934 dc.identifier.other: VB Librarian dc.identifier.barcode: 04990010057290 dc.identifier.origpath: /data8/upload/0254/573 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/356283 dc.description.scannerno: VB/02 dc.description.scanningcentre: C-DAK Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 178 dc.format.mimetype: application/pdf dc.language.iso: Bengali dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Indian Associated kolkata dc.rights: In Public Domain dc.source.library: Central Library Visva-bharati dc.subject.classification: Language. Linguistics. Literature dc.subject.classification: Literature dc.subject.classification: Bengali Novel. dc.subject.keywords: Sudha Sen dc.subject.keywords: Mohit dc.subject.keywords: Karjan Park dc.subject.keywords: Amalendu dc.subject.keywords: Kebin dc.title: Kanyapakkha dc.type: Print - Paper dc.type: Book</p>,https://archive.org/download/in.ernet.dli.2015.356283/2015.356283.Kanyapakkha.pdf,,Free,#1e3a5f,#f5f1e8,#f59e0b,p-waves
